HolderAddress,Balance,PendingBalanceUpdate
0x55d98c352d20309d0e0e4fa15acc187f75224943,840.510953043428,No
0x52152c5b710d63f2057bb46dc34b721a56d765d6,840.11586963,No
0xb21436c5b508a354479d7d995a962268a30a6d01,839.444172506167,No
0x9834f3191eaf2d4a2dda5150af783ed1749e83fa,838.816,No
0xdcdb2dc86fd67c3793cbcf51c89088bf9e161a57,838.579495544161,No
0x045870987deccd0a436232d58b03eee195150784,837.78882,No
0x71593b2f1cfa1448af747a79db05e9e29d720981,837.26896334,No
0x7c34965d45193d36b42e2a6ac75c17f91771892e,836.31973442571,No
0x3f0f70f42ba5e3f45fa30cb0511b00d71b322fad,836.16429301,No
0x61b03a63b04b715ce547d79b749c7139552acf50,835.775,No
0x6eff3372fa352b239bb24ff91b423a572347000d,834.08722828,No
0xe7e2728399d910c37666d55909ce08d66ae6ddec,833.0596,No
0x4682f0ccc7bd7cd668bc319fce8497a6b35277e3,831.56027379754,No
0x21e442746cf01de110505ea7b90727259b104f0a,831.547652687353,No
0x6a638d27c1af326162e9b1df15f3882b62413b0d,831.391705,No
0x4f06a38da62a18488ea81e94abb361202e43afa4,831.1158425,No
0x544dff7eaaca67c625365be3eee783149e7219af,831.060441424124,No
0xd91b8edbb76a67b80484babab1646c157b669f93,830.7584,No
0x16fa95cfefa0c8b409d468878adc7f766fba091a,830.56530205,No
0x820f92c1b3ad8e962e6c6d9d7caf2a550aec46fb,830.483565270845,No
0x6ad046d9911d73fb8bbadb44ad4dcb008424c033,830.372,No
0x1542e790a742333ea6a2f171c5d07a2e7794eef4,830.3401646,No
0x1c471a81f12e97d7c38581981084265b5a31215a,829.891531564144,No
0xbfea67ff131ab6ee3ae33b6f0547d7ce5c87b3e3,828.465948457498,No
0xb4feace8bb1bf6ba333b91dfce4abff42ee75b4f,827.754717439978,No
0xb4571cd6948cd4a08819b7b7e5ea54fde5d2946a,825.41064,No
0x1ff8e964e2e9183884e42690981204ccddd25aff,824.037424840203,No
0xe5646df0f507d1f547400cc3870ef6900b627bc5,823.917992166448,No
0x1cd9ecd53328d098b522a71e4e1719d4fcb6a2ca,822.69,No
0x1b72bac3772050fdcaf468cce7e20deb3cb02d89,822.628493368694,No
0xd73e4867a0ef44e54cb49016a65ad3dc1c027d7d,822.33184386678,No
0x13307b8854a95946b54a904100afd0767a7a577b,822.035709354386,No
0x4e83b69f653bf065e8ee54d5e04fcaf4a82805ae,820.667976,No
0x6dd7dba47ece5a4f8396543b7b2767981dfd849c,820.45967233,No
0x2f954f3387d7003419b11206884f807ab82c0c81,820.297,No
0x42a7703d50e9958a2a726c42cae8d69a8c823054,819.851503932689,No
0xd929b9c72774fbd77e832f5482b3c6c6d102aa3a,819.8,No
0x305d9cdf69e180fd64cc5e86654cf53ec5d0c43e,815.28889,No
0x35814e032721385f55e9448bd0ea31ac77977211,815.16959976726,No
0x4da23f6c4a983396f3f4fbf8e1f849efb5ef67da,814.78105522,No
0x391415b9f4e905e346c0635e845aece1e669b2ca,812.24,No
0x0462096a2631fa4974713f0c0e29b43b510f6570,811.196250039051,No
0xc0b0ec87c0cb0672dd456da994965b089753b9af,811.04574519,No
0xbf0bc2793132f1a3af022caa47a30d4cd88fe080,810.75636,No
0x094fc4b4369566efca4e006c9bb5d5872fccc133,809.630624,No
0x6c7beeb386e4169f600b6d3c8ce497ee3d5c7e6b,809.25160172,No
0xd12e81da23601e69a5fad04edf1774f493e0eeff,808.823733,No
0x8cf0354a5175ca1cf9c14dbfc6e66cabd3d22424,808.768770675439,No
0x0e6f434d3647fc1025261586d6f710cf278be0df,808.15630826,No
0x2c8739af72d2335afe3b7341e517a27ac8bcd1f6,807.3596376,No
0x8ca04d8ab3d29e05b7e7a39286f021fbcb5b996f,806.159,No
0x7cd604fa9d211899b7208db7a0b34e5d38b93a44,805.92183,No
0x001a01e2435f17d95c0fcbb98808fd552fd51ca9,805.580239,No
0xcb1ff97e9c9759a1582b30d93c0cf118e1f419dc,804.99182324588,No
0xeccc7533f044193e3f80f5097393332d6dd103c4,804,No
0x0cc1e96f50d4984f63334804a65e04df122e5f2e,802.967332049472,No
0x3616d598780e223d0ce17af327d402b95ab05a39,800.77331982,No
0x46d0aae29389ffd94356a60ea1f1944e7c182980,800.21448991,No
0x49a8d81868f2acb9a6368bc0ef994cb988f17407,800,No
0x88490996cbd4fcef9397c9827a532ca85abc52f5,800,No
0x297233737e77615b8cc1347d12d10c9147b56df6,800,No
0x78a4067d4ad0e83d7240e1417dc59ac57bea3a9b,799.2718555,No
0x16ad95ea4c445fc570b29536b9bb07b59dd95f20,798.45984094,No
0xddb747fe005816de723a4e057c7ff867571cfc4f,798.43081531,No
0xf066381dad5e30b4fa9e7135760a4052c49f54ba,798.1299379,No
0x57e2ab312435cc2a8e61f1c057dc26c10d2ac40a,797.767,No
0x9f6933a2959445b761cff212083ac0e6ae202441,797.644512416675,No
0x25cdd2790e3ac20451d9e79438ccbec4e84b5cfc,797.64096245,No
0xf223fb0694f764e7aeb65eeb8ff4398fedc34807,797.23,No
0x024ee23953da0a7465daf877cad5739ad622d15b,796.521538400323,No
0xf3a68aa38d8f54afaad90cd98e71e88ecc021e23,795.089207014002,No
0x90d3dbf5985adafe2a8d87bca0789bed192cb1f0,794.427249711262,No
0xc33eed2d7bf86add0b672768088ca221102d2471,793.46,No
0xdfe3f994118005647c14ff9b82c648e5a532d042,793,No
0x298637efc1cb6282275f8cb687e4ad081ea6ecbe,793,No
0x71b3ec739586af8f569d7ba8e52ae95e6c0731b3,792.626981008539,No
0xcB72AefCDf99F8D77BE256170e69abc0990E8CeD,788.8780759,No
0x445c9d8a56c1a623c9de8543068e031ec0dc5e20,788.051,No
0xe5c570bd2038abb5fcfb6440213f1222417171ab,786.9806,No
0xbfe54bb8362c9b3be0f628a02a7b3f0802cacbe4,785.721442,No
0xd42c8289a1ce6f1604e1c05a61381a38da7487f2,785.61058,No
0x0176704e0cafca37f3df3fe803be19c62c7e56cd,785.528614,No
0x068d1d4ea0d3cf8d5f68f1a7dad633ded55dbea8,784.92,No
0x63ecd94b6d2c28d37658d376135664ba7d112acc,783.504845120714,No
0xa573022ce5c7859d9f079567a88bc4f29422943b,783.265567762221,No
0xde2612fea5d23b6527991fdde4c33404ec98fb9f,783.022304863781,No
0x7e1c26643d093f685c9829e357f67738ba6bef85,781.5415,No
0x70aaa1b07cb72582188982ff394a75971c7400d3,779.02650344343,No
0x39c560e710911408ccb5865c7a5a480a0bf5b969,779.006326826115,No
0xea6e3514d7643808128ce0e9db63cafb12843392,778.99674,No
0x65caaf0bec50539a157a3500616de56562eb3a04,778.62108891,No
0x85f247922da368d3f3f39b9dca138a5eb91114e6,777.8,No
0xa0664760f6367099a7edef1a2cefe8cb062c7d52,777,No
0x7e099f4884429ba01bbba27c2df4ea47e7e78da8,776.91043376,No
0x5ce652fe48d16e72d67f8a315dcb78ec6b9ab472,776.851589332556,No
0xdb77526895a2d6f4f27538c4f41e2b1da916b6db,776.11332685,No
0xf9b2c2b195465c39042779b376cfb69407824724,775.9219,No
0x380312305db6a0a00bd13c20c957dbc6dcba2e36,775.6120731019,No
0xd11e13e2873963d30cc818cd7677aba025eeb286,775.023487,No
0xdc801651cf60ee52db15901f2846c3ffce247c5b,774.431108246156,No
0x5b6f430bf196d021616b8be8c23e7d1d8b55cc5b,772.79763993,No
0xa9e5bde108b1003ec4abf88dffc31b8f0a782eec,772.320155489978,No
0xe644aa3f8d309c5405abcd362bda978ca8f51fc9,771.314664917607,No
0xa7f0aa9616785e5fd1e70f651d56419e877da453,768.832903626632,No
0x3a4bd75520d5c6f18b74e466ba21158c1d4b9c2a,768.328449,No
0xbcbe81789cda222fc694f953dbbd23e2f858d9af,767.41366846,No
0xa0ed6834e1ec15204818f59da48eb594d6fa22c7,767.35966074,No
0xd1ac7dfffb50f3a6c668991d096d0ca282b01751,767.355564,No
0x8fef076b9f8ed457f3e7e93dc1972c8461ca1a8b,766.843080567724,No
0x616dc6ddb005574400d0ba33a48c1ff074378571,766.476262105476,No
0x0078e00c54b89ff100bd9ff54a71b9e28b16f9ae,765.05,No
0x54c4849e1d25da384b8b30bc2fa9e03267d317f6,764.696910235525,No
0x2cb7198344e25dd2b87e3372a02163aec5ddad7e,764.636386377352,No
0x7668fea36adfeccf0677ce00f10b3e9db3af33af,764.420253653006,No
0x5ff2ab5f57a524d1c3a5d2a76cc6a572a66553c0,763.73962,No
0xc8732b602566b862d5b0d504c5e4ef08131c4f9c,763.54,No
0x9588738825c6a9c04ffeb47f90b354ad67584cd5,761.895252644483,No
0x662b7c11e20547026f2c10403958b81dd64e9a38,761.785895637194,No
0x8227da9c4a6a17c45ab7a9e954d7aee994f8da2c,761.78435015,No
0xf3b06391631c69609d7ab0cd435b38e443126238,761.63,No
0x334398f791245c21ea7a6e0c96a3e74e061c2d48,761.02536,No
0x776bf6ad64cce700837cb803aa4f6c4c516bb90a,760.826327874815,No
0x3d5202a0564de9b05ecd07c955bcca964585ea03,760.547334,No
0x852f242c0aa6bd137a74face54e4943a43d6f2b7,760.460043209101,No
0xeafc3edbcab12c8f4937dcbae9d2dedbad15637a,760.273798998299,No
0xdaafd53a507f555f804f886c7fbfcad023129c72,759.394809814784,No
0x7c58a6824e6d7983beeccd187190439cf7f18d39,759.032015700099,No
0x56a1006805633e2d2dc0c300b95dd75faadb26eb,758.79995874,No
0x357c9e10e2cbe30c7db33aeeb499dc02e6dc6d59,758.58917733,No
0x46d22bcfeedc27c643953b5945d766ae73d4852d,758.052983446434,No
0x94ff6185039382c2829296261ca27993479b1ea5,757.967294036799,No
0xb59f8c1555ba847ba42ef63f86984443dc94acf3,757,No
0xf2dab7233abfee4c45e1044db0d322dcaff9cda2,756.54689222,No
0x36089364127a13793aba43c7df3ec9bf6fe9faab,755.78387723,No
0x4dc15fa2614fa749da2a73b7cc548328ee912535,755.04620742,No
0x1694d3cf504607980448f9a432e1845425ed1b30,754.959366225597,No
0x7f168e29c9931bc57ecb6dbcb07b335348e7786f,754.8227634,No
0xa72a47d1a1d5e6703fe44e0da3d9801e4401ec8b,754.611355938753,No
0x5344540f9e4cc2bcf164e4f3d64d86d263a825c4,754.39388299,No
0x123c6d7d6d0a15bccf7204bb5f5dd6eaafb8871e,754.154323692054,No
0x2b1e3ad648f815f8ed9f2228d2bd273f256484fc,753.780719849211,No
0x724d8fa68751313a55b72dec45581d64a9ca2217,753.503172086133,No
0x0aba55c93cf7292f71067b0ba0d8b464592895ca,753.37206749063,No
0x45f2f15e9c0d64c6279b92b5f887af639ce54465,753.113714,No
0xbfae6b958cc2a76270bb0e56df05f4bb62744225,753,No
0x1f96f5abedadc10ed50da16f477cbcf86a900b4c,752.887073650953,No
0xd5d93c810e56641dc9ba4cc47ed163fafc2f6b9f,752.32055818,No
0x9bb3e06a6667e896c0339172c9dfd7b9660b3c02,751.915045537662,No
0x48c04ed5691981c42154c6167398f95e8f38a7ff,751.78985998,No
0x793bded71d5cf745000df6e5422355937955a2a9,751.1,No
0x65868268697d9944920df725f8ffde5751f1937e,750.922,No
0x03df2884342e449ea629bfd568341040f95cd247,750.63234,No
0x4549abf58e37a806c1c66bccbbb1e9d44a202e15,750.22,No
0x5bc1c8e900b8e53b2cdb7daa074ed077044b6dab,750.07737056,No
0x52560799ebc58da2d7d05eab0cc7375182d91a48,749.2870170271,No
0x0c6792b8ca58f00443502b47d8daf1ee7b26826e,749.2519,No
0xbbe5d8f770f3ab7f96faccb94e505709b492377f,749,No
0xbe86f784eb2a34a8e49f4c0bddb919e6ef099988,748.693273459792,No
0xbaf1f9b25ba355445a6ae0e1063fd93255eafed6,747.396618,No
0x57cffbcfbd17ee93fdb44c8f77e07e3a9f707127,747.169,No
0xa9301eb9baf5f1fb869389445ccd145cc4fc604d,747.058363013544,No
0x91f86c335f752f9e9a657bbb18210a2aae252c6f,746.998375157423,No
0xefa400cbb0ba6969694dbc1de50073fb95a40db2,746.50649,No
0xef88e7cd8755ccbf059f8047fc2c962193694fbc,745.941802046674,No
0x530f1942d587a50cd5d092f3d1a91978575de141,745.72138434,No
0x2f22f3b04c92459282cfaa9701c29b0150e1819a,745.28053592,No
0xc18446b4f4d1c3597b457ada8ef9b17ba6bf8d64,744.88104,No
0xa8854fff7449a2c155f45fffdde921647d8f8253,744.41137292,No
0xd7e7e1680c6dcc7e6fb7e83e91bbcc9aeb0ff0a2,744.360304,No
0xa24bf448e1d40cb0fcc3e72842f8720a9dde9a13,744.008357975457,No
0xc07b11f3dcd3cc9908324f3714e32ec564d92b8f,743.7966501,No
0xb2957e0eb01521e62009a523b0acb965fa0dc126,741.881760549097,No
0x2039bd4f9f4bf67fe137ddf4d778f5c8b028e3b4,741.827531889185,No
0xfcff833ecf36e5c2fc32e171082357a51cecebf6,741.345662280406,No
0xcfb92c1a70ee9c84366b56ecb46b9b0c404d3b76,741.270780592299,No
0x2e99cf1de6b4a9fa49128e8baca8414f44bfecbc,740,No
0xa12431d0b9db640034b0cdfceef9cce161e62be4,739.080586899785,No
0x2b1d42b4178061e762043088437fc543e4924a0b,737.55234571,No
0x0847ff3b96c0855ca35b3c08fb5f27ed926d3fb1,737.488104693745,No
0x23473f57584b645db1e3a65c0d0908f6524948dc,737.434070855152,No
0x0bad481cbb8522a16885b049cf830d2ee59cf20b,737.386390426901,No
0xdc82cf5b6cf274f040ec0a530d046ca7018f6e6c,735.913577807493,No
0xc11c5083efff3930d57288d80912f126d97af389,735.58396,No
0xdd6935fd217edf965b5453e5b65d44fea5c4af6a,735.103593,No
0x8071a1e3e5ab95e8743bef5e2e5a8ee9b4c8e6fc,734.701,No
0x826740b4fd0afc65d869526cf825539775f8795e,734.35,No
0x5f9e3e6c76760ce49fbd87e857fc18ebb7527584,733.683414685264,No
0x57478b221022952c825668f105d2ee29c8b87ba4,733.00939361,No
0xb37b90775f0a1620827e9873362f90d8586477a2,732.6029887,No
0x9d011df1a488dd8a699a34dcff4a99636af19c93,732.52323139,No
0x00e696da5795cccb72b7c9e852b31c72a6874828,729.476893832723,No
0x92de0c70b217445659f6dbdd78e4f08c491cc92b,728.95005165,No
0xbb1cff1e99bd8fc9b0eda7737878333e4d0a785c,728.873836910773,No
0xbbea7bf184da034e48a809178dcb3d3bb9af708b,728.762511,No
0xcddc548653b1d2ac4988f4028f79a1c4bb8d2025,728.627017186915,No
0x971dbf2ccf3c85c036cdbe7b593ea8e58eba95a2,728.1665576,No
0xe65ce5dcf46b5802a3c446011cfbfe72fd27c5a9,727.61484066,No
0xa478d2f55e820284d3815fa3368d683f9262dfef,727.473137955555,No
0xd494033aecb97d4ff84b7fb2be33e76fed69f66a,727.147129070313,No
0x6ca975d1e31af12fc2274e3d5ee4b01e00b2432a,727.10124,No
0xb80b441fffecfd1edb64df20aaae99fdb66101b2,726.495011,No
0xe3cec1470ac750db7a5a8d6358c2830aee5fa48d,725.115654868741,No
0x747a018e97d86e512211a51f6977d2b6bf2029ee,724.9852,No
0x0f43ef9df16dfc96b5cbc93c9a6364945d54ac0d,724.195192566359,No
0xd568bd5a29b46a0ce02caa94c82019ded266fda8,723.77026012,No
0xf32250c71d92143bb5f218c16370b5997ae9fb33,723.39771983,No
0xcfe4f81d1decbe165a044c1cdfaa473fd4f08715,722.973421088813,No
0xcbc83613bde0af5d01d71f0c3b7ae2435d6b6a91,722.04070691712,No
0x7e27ac23917b31ae6d216e0181066a2998cb8a4b,721.686994916354,No
0x80068fcdf222a255a4ba9dc77064d316c4b61f15,721.53441142,No
0x85c22bb26d33618a93969287d88e98f9fc0e4bb9,720.826746319318,No
0xc04abd164f10a7114c7578220c0025dc44c41495,719.95968,No
0xe7eb92f36ff9520c971a6f6347a694aab170cf94,719.35303394,No
0xa09e838fe4e33f133e24d836dc61b9a111e41cf8,718,No
0x0939341420336455c4281d3eeb34defd2a47dc57,717.15811639453,No
0xe6db565ac1189922bc70d7fa47e4249c969f8578,716.42966246,No
0x8b68df01709a058407e3c8fc8fef702b1d2030f8,715.873498776814,No
0x3cf965f521e279c48633a04ea8070a1664a18d6f,715.6,No
0x700ca89db4a5f08e816818657d9445c0a6346ea0,715.4609,No
0x146f372e7f781223e4ad62a6ce12e8f78b02875e,715,No
0xd67f59bddd59e59bded933fe5534e507fa1e9c1c,713.314547659635,No
0x3477dfd7d62510a9af8e25901cd4c5c74c58feee,713.140196756997,No
0xf93e2f0e3efe89b67bf324713b9f007771e39860,711.13889632,No
0xe8312bf60dde8e939f3cada6db2972da6b684098,710.639530121276,No
0xbb241c4e89ea8b2df0c2e6c840182af3b51edd5f,710.598081941454,No
0x54ca9e31389ecd63b90c628c17ca3ade29bda68b,709.620344545982,No
0x047af54bb9cbf07f3779152a5a7caf2f58a357cc,708.99588466,No
0x6362cba7102a4635ebe39fd5fe80c474dea73df9,708.64,No
0x3976deda6d6202102b8fca3deb40a309f8074e86,707.97417647287,No
0xbb846e1a3fd60693f19a88027cf81b4f0bf052d6,706.9666088,No
0xe7292c3f098e8cc918c3835b96fa9f467c30ec7b,706.310832415457,No
0x72959497201a7e931d8460dfa28935ca8db2a91d,706.092829657386,No
0x06b902875e7d8649cd9cf6cdcc64eb6fd7004d55,705.707928872567,No
0x9898d72c2901d09e72a426d1c24b6ab90eb100e7,705.676725174574,No
0xa83293e1dd3cd51787cd44a57b1682707f6c9772,705.442183666328,No
0x8ba52bf40e5bd85f7759d462221ada07bcfd0ca6,705.1828528,No
0x80a526dc624a86248c6103189966691834f482cb,704.992528033346,No
0x868fb2ffcb74111a27c86fba78b9ea8af8867a0f,702.793767243267,No
0x4d3dc52a3d832a77f72a1749b1f2925411e0576c,702.3874,No
0x5b8ef6b5b2417a1c3d57e2823b854e0f7c6c5898,701.979094885049,No
0xf22e8003a27ecce3b1bea1a0b25bcc9bea053a4e,701.66283642,No
0x791826b1a9a8d63336764047b613bacb17595378,701.352853181556,No
0x16a4fbf8d80cadb5b3dc8bec8733b607666786d3,700.9717371,No
0xe02f2241994e3953d6bde2cbc964d220b83948f3,700.87896,No
0xbc52cdf9c928e9f3a6aba12f64b20db029623481,700.596842532721,No
0xffb9f182e3d4ffa11296c5c5784905f93725ce4d,700.527948297194,No
0x85f196846eccc01d4b32164ff221338fd8c9a1dd,700.437183290445,No
0x442e393d8aef99dddfc8b2fb40ede8dbbd9acb2d,700.269903907272,No
0x6d50805f5b9a4dbc4be140f7ee5263d1f224dc92,700.183432520134,No
0xc8b8d850bb0678d850ee819123042ccfd8561d46,700.046541298108,No
0x54a1c321e595720e3938b42b453deebce8085200,700,No
0xb1cff81b9305166ff1efc49a129ad2afcd7bcf19,700,No
0xa3bd4f8d377a7f4e12d4996e6df46dd1510271aa,700,No
0x8038ee67b7b8643340ef69a10cf9f5666b31e001,700,No
0x8c4543a8b07ba5b247a3849059351977c796dbb2,700,No
0xba4aa54b5c9800bda0ed793ec8628c52f3aa7bda,700,No
0x3363f98ddf44d7eeb461d16190a354f295bde637,700,No
0x4252190a83391bbc89115eb4e5cb17df90aaa550,700,No
0x4e54ee56a553ad313dddc99a08f0887178424282,700,No
0x5feb5255f16ba3c878883bf191f32319ea66f292,699.8,No
0xc207026ff85b27e1759ba707cc7f774638135909,699.68036426,No
0x798c0749f9758aef5e9ae152fdfd7a4588dbb149,699.5,No
0x6788471ba83edecaf27ce5a2715b9c3e7e097fd9,699.233706368723,No
0xc91d82d9a76c4cc453eae87d51f86f24675c053a,699.03,No
0xc56d240bb612220dd8fdbc078797bf2b9ae17156,698.92,No
0x825f4d53d282150f3f4db574f9902f462b71c28a,698.846,No
0xa0a38f149a97e605e3113be79696868dbe703bb9,698.49994,No
0xbe227a18d6c64fb98a98734edc09df80a2b4d223,698.486405486963,No
0xe843fe4ffdf1418abd228fdc3e15eb520946b8b6,698.3682616,No
0x7287bf9f87618471db879be5473687d699d2026b,698.2207645,No
0x0157d701fbef3afd5ff2594f862d2de5578cdb89,697.95869197,No
0x36e66ea65ea33fe3033729017c205e0b4407466b,697.906991939685,No
0xb3815a13779ebdafe7eb89f107d907f0e4e60418,697.301107472238,No
0xfe712d4eeea05f9ca60f3cfc35a1b46abb235db1,697.152382317164,No
0x88e1196969798bd5126d30b1eb81bf59e692df7d,696.414256887987,No
0xbf63b7bf91930fcf2f275eb95926e03b09b14bff,696.408341329636,No
0xd495d813a53c21c607425d2cb8a704e97d6f5cba,696.40511587,No
0xf0a58c186a1c1fd3234eee57c927315aa35f1ee1,696.272035312661,No
0x19d73d526fec699f0afe2edfbcd9a96207378131,695.75424889886,No
0x05ec43dc95a0cda70497a6f13d88543a56d7b2f2,694.59960904,No
0x37602314b27df69bfef3e9855473ec3347529443,694.520963325781,No
0x104f014365ca82a9feeae935e5d764980c2a11b4,693.668,No
0x7b8fe548d587ee8e368375af72445924a3358b2a,692.99157501,No
0xf961aa65b558fa5094a82c502e0b8d58033d4bc1,692.88,No
0x88d141ea4b961a504843acba75d31524eb742138,692.480611469046,No
0x671dcdf72e669184cc5de26907130fe885013041,691.184806029187,No
0xac37fc776d13b6f0069a8f7f99ba925be7bb92ed,689.67396018,No
0x7013f20b44a8d698a7ee1ad5ea0bb2201f659116,688.991875814414,No
0x64da432f5fe8658ef8a32740c7f9a21d7dffefc1,688.426669197443,No
0x4b441cd7c5085d0c255eff3db7ec3417cca1a1a0,688.301929916641,No
0xf033bc75d70ded1bb2072a97e23a62e3743d9e25,688.005587291705,No
0x1c03b01c83b8860c2aef3fd560197fea212673ba,687.99424581,No
0xc78f346f1689a4b757ccdcf575333ecb6cae9373,687.12671743,No
0x8404ad62494427ab7ae5802965986bc725614bbf,686.9901,No
0xf7ac98e1590eb9f6387378c446912bda02372bec,686.16926775,No
0xe332d31b7dd6c26dc11884e4f46faeb2808c7071,685.381031,No
0x79d6b28d324c503e0ac4d187ed10ab3d572fd5b7,685.080637,No
0x38995a863570482fd8f6700197331df07a7c51d7,684.904554375316,No
0xb389b0ae45822f94c6b134fdaf675ddfcb3367be,683.177899815874,No
0xcef0e56b84ad7d5be9edcb7faf66f85ae83942a4,683.065742992385,No
0xdc4be5b359e461e6de1d685d2f121888d8b518e8,682.897447328672,No
0x423ca4c952e916045b17c8f85e621d57ed53f2cb,682.5,No
0xea0d5dbb61b8d07672b845d3bbcddb56991aa13e,681.68255038,No
0x0267940d1897b150ac9601ef00d0e38a5fda3011,681.197834588685,No
0x448fcf6fd470f976d303761875703b64380073f0,681,No
0xdbd47cac7732ab0b73706978d57df80375097261,680.900612027018,No
0x096ec79cf173d60a0fc4970cecbad225a9735d7d,680.525822936484,No
0x6a3c06506918e6ee2238a56123ceb35ac2723122,680.29193087,No
0x6c1794ee11b53648d4f56d4a177909f703b77ec6,680.13161775,No
0x88fd2fe92bfa91788d89da8b64ed419dc3485854,680.09169318,No
0x3114fe8bad632d77868928c8595176d80b5b9594,680.071537895831,No
0x5fc41c064e11dc2c4f214b6797637a23a3e3a48a,680,No
0x6ab4975004e32fe510b6ff9ed4f77c3f3a16ad37,679.447400041146,No
0x0707ed35f98a471c46c62a2d4c89efd475ddb5d7,678.6107,No
0x92f27ec5da68bf35b00946e49f07c84d33582b96,678.354281623378,No
0xa1b9ac7f55489f88fe8f4b7172a8cdd4fb295534,677.856659662195,No
0xf997b6410ec5c2b8aaa14056a7d7e6e12f286330,677.5054,No
0xbb2da79345eec1b64b5a26736f693a9874e1c409,676.56,No
0x29f32a0fc7e6fdeecdac06d57d602de0f092e3c7,675.812425851844,No
0xe4013768b2eb6ef8b39eb2a705ee81927819bdfd,675.31067318,No
0xd50ad435a9e0e29af814df0862c90caae23dd66a,674.677,No
0xe6159774519c4762eb1e58d1c89fb15b609289c4,674.505376938351,No
0x0a0647d64f5ee6d077efd52b94fd6bef058a7557,673.530631924641,No
0x4b381dfaa1671e5ba69f1f9ff9bdfbf74e044adc,673.25641828,No
0x4ec47c267700f7eb02fa2d82d9cb7dbeefa9bc32,672.5801697,No
0x57bc4afe898bf2ac8d15699a7f276401601f5f2e,671.629451936949,No
0x889b16ad0274ad4ebe3810e7d1c448fdb49201a5,671.046,No
0x01a75914bad6e085351cd1d01a91f2fbb6f78d4f,669.514598579246,No
0x0c573b84535507152a92766209c9300958937df6,669.189,No
0xc31129f9df73399a555eaffb2b4bc353bf08f84c,668.85220728,No
0x38d9d513ef57ab96be412f92da250c8931ce40a4,668.711,No
0x62309ecb17ccc360ba4118cea105caa65285e74c,668.412737685246,No
0x8b3468eb2388d9510fb41918e6c9cbe0b57ab75d,668.347171881265,No
0x9ec912847229cf5a93d8fd289691d88a5fd2d3d0,667.15553,No
0x41ab06fe38866ca93a59967c0215fd1e26e1e4f4,667.05846785,No
0x5c4cc2a927fbafc7d2b59efc78e8d86b726c6f3e,666.87445969,No
0xaead614b6cee20df059907a9cb7ba1ce098bc2bc,666.51103306062,No
0x31ebd7dbb42a533325064da48e04e69b13bb93d6,666.353157,No
0x6b0b58ba06e345c352b618c22ea1c41a1345e412,665.95861851,No
0xa00b3d6b6a7200df011bb62b2972cc46a0330ae3,665.038491067636,No
0x9d9fa64bd35f06c9f0e9598a7df93c31d72d14ce,664.395472124424,No
0x54eedf041a873132c085cf1f6dca2d50004b283b,663.662192041684,No
0x539e475b37c42fbeea4dcd8d38e7a9e6d2c40beb,663.538712578582,No
0xead83fec42e6e6534a3eef57652d6f05f49994d2,663.085110467592,No
0x16b48c53286d06f746aeed0f5bcbdf9311aa4a4a,662.565228746576,No
0x23695530f460bde61c839f6b2540c38876c9d7ed,662.56453209,No
0x5823be255907d0b053277f858135862025e6efb9,662.547464791639,No
0x11a5ba38ade7d5aeba9b09a8ce3aa3fa95eb3e49,661.84674,No
0xde68ab7af66c16599f89f92e8e9b961fa808cec7,661.17216697,No
0x46dff7c65590029d5dd6f3b586ed380b812b871c,661.13415628,No
0x15e039fc6618a7b4d87be723b6ccfaee4e5a51b8,661,No
0x0627195ed7b4379ee4f33e80ec17a61b25aca6c2,660.9010654,No
0x182f0ac76bd0bfed5b7ab3ae5e2038b6ebe08978,660.479,No
0xc3872fda8374b2af759ad15ea980ba82e0506e5c,660.09143,No
0x86815db02a226a9eefc47192052257c89b1abbc9,659.3996,No
0x5baa1fdb401b104a6e24d31f3c5ddd99a7c70f07,659.31002798514,No
0xb82ca30153d3c6f2b0b95873a279921068341435,659.203285202796,No
0xe9ea4b0459152771000c0a622f7433532e0d29e0,658.579308254,No
0xec6456e7a9b340565f7f510c99f1fae8704004d3,658.454421026632,No
0x1c29bab1e15f1ae9d67b2e26af1c6144382fe9aa,658.229366505644,No
0x68f70b10a8483076671bc8de08d49c12f38f8253,657.99,No
0xf5cc1d07001c36a4a19b02f0b6963af08fc165c6,657.753422324079,No
0xa0737428ab2db419d50c83c29b02a10086caab1f,657.672848988686,No
0x3f0b61184c9fa5f12023d96b2b909d71598fb894,657.64852719,No
0xeb827109e81d345d27d2b32338b326856e664f5e,657.33651203,No
0xb0d15c1e0ecbf5219c57d4b18bbf7ad30304599d,656.78,No
0x8c1549bc88e4654aa761e8a8a6eb1886e9d74083,656.70009029,No
0x3da26480c6f9f681a5dba71916c07ccf762c4fef,656.5123038,No
0xa8eedb4201bc2951dc8946c0a139ffd0b5e8cbfb,656.436032821941,No
0x89c815bc7e05f9aa20a6fc8753fd61cb56f2055c,655.088802735905,No
0xf81fa43de5e0107e08834505b3a1d092b63aeb74,654.462366734139,No
0xb3ffc37990596d0e075adafdd1ebe8253e5bbbaf,654.109335,No
0x0356a9f78a521f4456f255d848624d90a5b91fec,654.025345235758,No
0xebf355556955219d15be412a384fde9a7689eadc,653.70658,No
0x64e9159c598677622adea30084864421e11298e6,653.70142379,No
0x58f23bad140d9844a1f48d871efa31e553579071,653.5,No
0x7f5f57a829a532f6ab19b0af77ed315e43e1ab64,653.087273627867,No
